
0c: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
0d: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
0e: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
0f: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
10: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
11: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
12: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
13: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
14: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
15: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
16: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
17: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
18: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
19: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
1a: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
1b: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
1c: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
1d: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
1e: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
1f: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
20: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
21: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
22: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
23: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
24: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
25: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
26: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
27: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
28: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
29: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
2a: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
2b: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
2c: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
2d: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
2e: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
2f: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
30: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
31: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
32: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
33: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
34: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
35: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
36: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
37: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
38: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
39: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
3a: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
3b: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
3c: 1111110000010101000000000000000000010111111011000000000000001000000100000000000000010101 (23)
3d: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
3e: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
3f: 1111110000010101000000000000000000010111111111110000000000001000000100000000000000000000 (23)
40: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
41: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
42: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
43: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
44: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
45: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
46: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
47: 0111111000010101000000000000000000010111111111110000000000000000001001000100000000000000 (24)
48: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
49: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
4a: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
4b: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
4c: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
4d: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
4e: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
4f: 0111111000010101000000000000000000010111111111110000000000010000001001000000000000000000 (24)
50: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
51: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
52: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
53: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
54: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
55: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
56: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
57: 0111111000010101000000000000000000010111111111110000000000010000001000001000000000000000 (24)
58: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
59: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
5a: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
5b: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
5c: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
5d: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
5e: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
5f: 0111111000010101000000000000000000010111111111110000000000010000001000010000000000000000 (24)
60: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
61: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
62: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
63: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
64: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
65: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
66: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
67: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
68: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
69: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
6a: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
6b: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
6c: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
6d: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
6e: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
6f: 0010111000000101111000000000000000010111111111110000000000010000001010000000000000000000 (24)
70: 0010111000000101111000000000000000010111111111110000000000010000001000000000000010000000 (24)
71: 0010111000000101111000000000000000010111111111110000000000010000001000000000000100000000 (24)
72: 0010111000000101111000000000000000010111111111110000000000010000001000000000001000000000 (24)
73: 0010111000000101111000000000000000010111111111110000000000010000001000000000010000000000 (24)
74: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
75: 0010111000000101111000000000000000010111111111110000000000010000001000000000100000000000 (24)
76: 0010111000000101111000000000000000010111111111110000000000010000001000000001000000000000 (24)
77: 0010111000000101111000000000000000010111111111110000000000010000001000000010000000000000 (24)
78: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
79: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
7a: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
7b: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
7c: 0010111000000101111000000000000000010111111011000000000000010000001000000000000000101010 (23)
7d: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
7e: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
7f: 0010111000000101111000000000000000010111111111110000000000010000001000000000000000000000 (23)
80: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
81: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
82: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
83: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
84: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
85: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
86: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
87: 1111110000010101000000000000000010011111111111110000000001000000010000100000000000000000 (26)
88: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
89: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
8a: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
8b: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
8c: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
8d: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
8e: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
8f: 1111110000010101000000000000000010011111111111110000000001000000010000000000000000000000 (25)
90: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
91: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
92: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
93: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
94: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
95: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
96: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
97: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
98: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
99: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
9a: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
9b: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
9c: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
9d: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
9e: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
9f: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a0: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a1: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a2: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a3: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a4: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a5: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a6: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a7: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a8: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
a9: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
aa: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
ab: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
ac: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
ad: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
ae: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
af: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b0: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b1: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b2: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b3: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b4: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b5: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b6: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b7: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b8: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
b9: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
ba: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
bb: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
bc: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
bd: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
be: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
bf: 1111110000010101000000000000000000011111111111110000000001000000010000000000000000000000 (24)
c0: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c1: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c2: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c3: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c4: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c5: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c6: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c7: 1101010000010100000100100100000010011000101111111111000010100111100000100000000000000000 (30)
c8: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
c9: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
ca: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
cb: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
cc: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
cd: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
ce: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
cf: 1101010000010100000000100100000010011000101111111111001010100111100000000000000000000000 (29)
d0: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d1: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d2: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d3: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d4: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d5: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d6: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d7: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d8: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
d9: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
da: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
db: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
dc: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
dd: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
de: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
df: 1101010000010100000100100100000000011000101111111111000010100111100000000000000000000000 (28)
e0: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e1: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e2: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e3: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e4: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e5: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e6: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e7: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e8: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
e9: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
ea: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
